City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Lewiston,ME,Bates College,PHYS 108,Introductory Physics Of Living Systems II/Lab,PHYS 1000,Physics Elective,,,,Bates College
Lewiston,ME,Bates College,PHYS 211,Newtonian Mechanics,PHYS 1000,Physics Elective,,,,Bates College
Bellevue,WA,Bellevue College,PHYS 123,General Engineering Physics III,PHYS 1000,Physics Elective,,,,Bellevue College
Pittsfield,MA,Berkshire Community College,ENT 261,"Physics II: Electricity, Magnetism & Light",PHYS 1000,Physics Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,ENT-262,Engineering Physics IV: Optics & Modern Physics,PHYS 1000,Physics Elective,,,,Berkshire Community College
Bowling Green,OH,Bowling Green State University-Main Campus,PHYS 309,Atomic And Nuclear Physics,PHYS 1000,Physics Elective,,,,Bowling Green State University Course Descriptions
Waltham,MA,Brandeis University,FYS 11a,Nature's Nanotechnology,PHYS 1000,Physics Elective,,,,Brandeis University
Lincroft,NJ,Brookdale Community College,PHYS223,General Physics III,PHYS 1000,Physics Elective,,,,Brookdale Community College
Lewisburg,PA,Bucknell University,PHYS 221,Classical Mechanics,PHYS 1000,Physics Elective,,,,Bucknell University
Aptos,CA,Cabrillo College,PHYS-4C,Phys Scients/Engnrs III,PHYS 1000,Physics Elective,,,,Cabrillo College Course Descriptions
Aptos,CA,Cabrillo College,PHYS-4D,Mod Physics Sci/Eng,PHYS 1000,Physics Elective,,,,Cabrillo College Course Descriptions
Cleveland,OH,Case Western Reserve University,PHYS 221,Introduction To Modern Physics,PHYS 1000,Physics Elective,,,,Case Western Reserve University
Atlanta,GA,Clark Atlanta University,CPHY 123,Physics III: Optics And Modern Physics And Laboratory,PHYS 1000,Physics Elective,,,,Clark Atlanta University Undergraduate
Worcester,MA,Clark University,PHYS 130,"Oscillations, Waves And Optics",PHYS 1000,Physics Elective,,,,Clark University
Mount Vernon,IA,Cornell College,PHY 114,Laboratory Physics,PHYS 1000,Physics Elective,,,,Cornell College
Ithaca,NY,Cornell University-Endowed Colleges,PHYS 216,Introduction To Special Relativity,PHYS 1000,Physics Elective,,,,Cornell University
Corning,NY,Corning Community College,PHYS 2840,Physics III,PHYS 1000,Physics Elective,,,,Corning Community College
New York,NY,Cuny Borough Of Manhattan Community College,PHY 240,Modern Physics,PHYS 1000,Physics Elective,,,,CUNY Borough Of Manhattan Community College
Bronx,NY,Cuny Bronx Community College,PHY 32,Physics II,PHYS 1000,Physics Elective,,,,CUNY Bronx Community College
Pleasant Hill,CA,Diablo Valley College,PHYS-130 + PHYS-230 + PHYS-231,Physics For Engineers And Scientists A: Mechanics And Wave Motion + Physics For Engineers And Scientists B: Heat And Electro-Magnetism + Physics For Engineers And Scientists C: Optics And Modern Physics,PHYS 1000 + PHYS 1100 + PHYS 1200,Physics Elective + Physics I + Physics II,,,,Diablo Valley College
Philadelphia,PA,Drexel University,PHYS 100,Preparation For Engineering Studies 4,PHYS 1000,Physics Elective,,,,Drexel University Undergraduate
Philadelphia,PA,Drexel University,PHYS 201,Fundamentals Of Physics III,PHYS 1000 + PHYS 1000 + PHYS 1200,Physics Elective + Physics Elective + Physics II,,,,Drexel University Undergraduate
Philadelphia,PA,Drexel University,PHYS 201,Fundamentals Of Physics III,PHYS 1000 + PHYS 1000 + PHYS 1200,Physics Elective + Physics Elective + Physics II,,,,Drexel University Undergraduate
Poughkeepsie,NY,Dutchess Community College,PHY 252,Engineering Physics IV,PHYS 1000,Physics Elective,,,,Dutchess Community College
Poughkeepsie,NY,Dutchess Community College,PHY251,Engineering Physics III,PHYS 1000,Physics Elective,,,,Dutchess Community College
Richmond,IN,Earlham College,PHYS 115,Encounters With The Cosmos,PHYS 1000,Physics Elective,,,,Earlham College Curriculum Guide
Prescott,AZ,Embry-Riddle Aeronautical University - Prescott,PS 161 + PS 250 + PS 253,Physics I & II For Engineers + Physics For Engineers III + Physics Laboratory For Engineers,PHYS 1000 + PHYS 1200,Physics Elective + Physics II,,,,Embry-Riddle Aeronautical University Prescott Campus
New York,NY,Fashion Institute Of Technology,SC 032 + SC 332,Color Science Laboratory + Color And Light,PHYS 1000,Physics Elective,,,,Fashion Institute Of Technology
Folsom,CA,Folsom Lake College,PHYS 431,"Heat, Waves, Light And Modern Physics",PHYS 1000,Physics Elective,,,,Folsom Lake College
Los Altos Hills,CA,Foothill College,PHYS 4D,General Physics (Calculus),PHYS 1000,Physics Elective,,,,Foothill College
Rindge,NH,Franklin Pierce University,PH101,General Physics I (Laboratory),PHYS 1000,Physics Elective,,,,Franklin Pierce University
Rindge,NH,Franklin Pierce University,PH102,General Physics II (Laboratory),PHYS 1000,Physics Elective,,,,Franklin Pierce University
Batavia,NY,Genesee Community College,PHY133,Physics With Calculus 3,PHYS 1000,Physics Elective,,,,Genesee Community College
Washington,DC,Georgetown University,PHYS-108,"Vibrations, Fluids, And Waves",PHYS 1000,Physics Elective,,,,Georgetown University Course Descriptions
Gettysburg,PA,Gettysburg College,PHY-107,Physics Of Music,PHYS 1000,Physics Elective,,,,Gettysburg College
Gettysburg,PA,Gettysburg College,PHY-255,Math Techniques For Physicists,PHYS 1000,Physics Elective,,,,Gettysburg College
Cambridge,MA,Harvard University,PHYS E-1A,Principles Of Physics I: Mechanics,PHYS 1000,Physics Elective,,,,Harvard University Extension Programs
Claremont,CA,Harvey Mudd College,PHYS 23,Special Relativity,PHYS 1000 + PHYS 1100,Physics Elective + Physics I,,,,Harvey Mudd College
Hempstead,NY,Hofstra University,PHYS 011A + PHYS 011B,General Physics + General Physics Laboratory,PHYS 1000,Physics Elective,,,,Hofstra University Undergraduate
Holyoke,MA,Holyoke Community College,PHS 201,Physics For Engineers And Science Majors III,PHYS 1000,Physics Elective,,,,Holyoke Community College
Troy,NY,Hudson Valley Community College,PHYS 250,Physics III,PHYS 1000,Physics Elective,PHYS 1000 (4cr),09/01/2023,09/01/2026,Hudson Valley Community College
Chicago,IL,Illinois Institute Of Technology,PHYS 200,"Introduction To Energy, Waves, Materials, And Forces",PHYS 1000,Physics Elective,,,,Illinois Institute Of Technology Undergraduate
Irvine,CA,Irvine Valley College,PHYS 4C,General Physics,PHYS 1000,Physics Elective,,,,Irvine Valley College
Ithaca,NY,Ithaca College,PHYS 12000,Introductory Applied Physics Laboratory,PHYS 1000,Physics Elective,,,,Ithaca College
Ithaca,NY,Ithaca College,PHYS 21800,Principles Of Physics IV: Modern Physics,PHYS 1000,Physics Elective,,,,Ithaca College
Anderson,IN,Ivy Tech Community College-Anderson,SCIN 111,Physical Science,PHYS 1000,Physics Elective,,,,Ivy Tech Community College Course Descriptions
Bloomington,IN,Ivy Tech Community College-Bloomington,SCIN 111,Physical Science,PHYS 1000,Physics Elective,,,,Ivy Tech Community College Course Descriptions
Columbus,IN,Ivy Tech Community College-Columbus,SCIN 111,Physical Science,PHYS 1000,Physics Elective,,,,Ivy Tech Community College Course Descriptions
Muncie,IN,Ivy Tech Community College-East Central,SCIN 111,Physical Science,PHYS 1000,Physics Elective,,,,Ivy Tech Community College Course Descriptions
Noblesville,IN,Ivy Tech Community College-Hamilton County,SCIN 111,Physical Science,PHYS 1000,Physics Elective,,,,Ivy Tech Community College Course Descriptions
Indianapolis,IN,Ivy Tech Community College-Indianapolis,SCIN 111,Physical Science,PHYS 1000,Physics Elective,,,,Ivy Tech Community College Course Descriptions
Kokomo,IN,Ivy Tech Community College-Kokomo,SCIN 111,Physical Science,PHYS 1000,Physics Elective,,,,Ivy Tech Community College Course Descriptions
Lafayette,IN,Ivy Tech Community College-Lafayette,SCIN 111,Physical Science,PHYS 1000,Physics Elective,,,,Ivy Tech Community College Course Descriptions
Lawrenceburg,IN,Ivy Tech Community College-Lawrenceburg,SCIN 111,Physical Science,PHYS 1000,Physics Elective,,,,Ivy Tech Community College Course Descriptions
