City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Garden City,NY,Adelphi University,PHY211,Math Meth In Phys I,PHYS 2000,Physics Elective,,,,Adelphi University Undergraduate And Graduate Courses
Garden City,NY,Adelphi University,PHY216,Modern Physics,PHYS 2000,Physics Elective,,,,Adelphi University Undergraduate And Graduate Courses
Garden City,NY,Adelphi University,PHY264,Optics,PHYS 2000,Physics Elective,,,,Adelphi University Undergraduate And Graduate Courses
Queensbury,NY,Adirondack Community College,EGR 204,Engineering Physics III,PHYS 2000,Physics Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,EGR 210,Thermodynamics,MANE 2710 + PHYS 2000,Thermodynamics + Physics Elective,For engineering students transfers as MANE 2710 3 credits,01/01/2021,01/01/2026,SUNY Adirondack Community College
Lewiston,ME,Bates College,PHYS 218,Engineering Physics,PHYS 2000,Physics Elective,,,,Bates College
Lewiston,ME,Bates College,PHYS 301,Mathematical Methods Of Physics,PHYS 2000,Physics Elective,,,,Bates College
Lewiston,ME,Bates College,PHYS 361,Thermal Physics,PHYS 2000,Physics Elective,,,,Bates College
Beloit,WI,Beloit College,PHYS 210,Modern Physics,PHYS 2000,Physics Elective,,,,Beloit College
Chestnut Hill,MA,Boston College,PH 301,Vibrations And Waves,PHYS 2000,Physics Elective,,,,Boston College Undergraduate
Chestnut Hill,MA,Boston College,PH 303,Introduction To Modern Physics,PHYS 2000,Physics Elective,,,,Boston College Undergraduate
Bowling Green,OH,Bowling Green State University-Main Campus,PHYS 470,Independent Study,PHYS 2000,Physics Elective,,,,Bowling Green State University Course Descriptions
Pasadena,CA,California Institute Of Technology,Ph 1b + Ph 1c + Ph 2a + Ph 2b + Ph 3,"Classical Mechanics And Electromagnetism + Classical Mechanics And Electromagnetism + Waves, Quantum Mechanics, And Statistical Physics + Waves, Quantum Mechanics, And Statistical Physics + Introductory Physics Laboratory",PHYS 1100 + PHYS 1200 + PHYS 2000 + PHYS 2110,Physics I + Physics II + Physics Elective + Modern Physics,,,,California Institute Of Technology
Redwood City,CA,Canada College,PHYS 270,Physics With Calculus III,PHYS 2000,Physics Elective,,,,Canada College
San Francisco,CA,City College Of San Francisco,PHYC 4D + PHYC 4DL,Modern Physics For Scientists And Engineers + Modern Physics Laboratory For Scientists And Engineers,PHYS 2000,Physics Elective,,,,City College Of San Francisco
New York,NY,Cuny City College,PHYS 32300,Quantum Mechanics For Engineers,PHYS 2000,Physics Elective,,,,CUNY City College
Queens,NY,Cuny Queens College,PHYS 235,Classical Physics Laboratory I,PHYS 2000,Physics Elective,,,,CUNY Queens College Undergraduate
