City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Cairo, ,American University In Cairo,CSCE 1101,Fundamentals Of Computing II,CSCI 1010,Introduction To Computer Programming,,,,American University In Cairo
Lewiston,ME,Bates College,EXDS s20,Introduction To Computer Programming,CSCI 1010,Introduction To Computer Programming,,,,Bates College
Lewiston,ME,Bates College,GEO s19,Introduction To Computer Programming,CSCI 1010,Introduction To Computer Programming,,,,Bates College
Pittsfield,MA,Berkshire Community College,CIS 231,Computer Science I With Java,CSCI 1010,Introduction To Computer Programming,,,,Berkshire Community College
Bowling Green,OH,Bowling Green State University-Main Campus,CS 201,Introduction To Object-Oriented Programming,CSCI 1010,Introduction To Computer Programming,,,,Bowling Green State University Course Descriptions
Lincroft,NJ,Brookdale Community College,COMP126,Computer Logic And Design,CSCI 1010,Introduction To Computer Programming,,,,Brookdale Community College
Redwood City,CA,Canada College,CIS 118,Introduction To Computer Science,CSCI 1010,Introduction To Computer Programming,,,,Canada College
Castleton,VT,Castleton University,CIS 2011,Visual Basic Programming,CSCI 1010,Introduction To Computer Programming,,,,Castleton University Undergraduate
Auburn,NY,Cayuga Community College,CS 120 + CS 222,Foundations Of Computer Science + Programming In C/C++,CSCI 1010,Introduction To Computer Programming,,,,Cayuga Community College
Wilberforce,OH,Central State University,CPS 1191,Computer Science I,CSCI 1010,Introduction To Computer Programming,,,,Central State University
Waterville,ME,Colby College,CS151,Computational Thinking: Visual Media,CSCI 1010,Introduction To Computer Programming,,,,Colby College
Mount Vernon,IA,Cornell College,CSC 140,Foundations Of Computer Science,CSCI 1010,Introduction To Computer Programming,,,,Cornell College
Corning,NY,Corning Community College,CSCS 1460,C Programming,CSCI 1010,Introduction To Computer Programming,,,,Corning Community College
Corning,NY,Corning Community College,CSCS 2210,Visual Basic - Object Oriented Programming,CSCI 1010,Introduction To Computer Programming,,,,Corning Community College
Sacramento,CA,Cosumnes River College,CISP 300,Algorithm Design/Problem Solving,CSCI 1010 + CSCI 1010,Introduction To Computer Programming + Introduction To Computer Programming,,,,Cosumnes River College
Sacramento,CA,Cosumnes River College,CISP 300,Algorithm Design/Problem Solving,CSCI 1010 + CSCI 1010,Introduction To Computer Programming + Introduction To Computer Programming,,,,Cosumnes River College
Sacramento,CA,Cosumnes River College,CISP 300 + CISP 360,Algorithm Design/Problem Solving + Introduction To Structured Programming,CSCI 1010 + CSCI 1010,Introduction To Computer Programming + Introduction To Computer Programming,,,,Cosumnes River College
Sacramento,CA,Cosumnes River College,CISP 300 + CISP 360,Algorithm Design/Problem Solving + Introduction To Structured Programming,CSCI 1010 + CSCI 1010,Introduction To Computer Programming + Introduction To Computer Programming,,,,Cosumnes River College
Queens,NY,Cuny Queens College,CSCI 112,Introduction To Algorithmic Problem Solving In Java,CSCI 1010,Introduction To Computer Programming,,,,CUNY Queens College Undergraduate
