City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Waltham,MA,Bentley University,PS 132,Issues And Investigations In Psychology,PSYC 1000,Psychology Elective,,,,Bentley College
Paramus,NJ,Bergen Community College,PSY-102,Introduction To Abnormal Psychology,PSYC 1000,Psychology Elective,,,,Bergen Community College
Chestnut Hill,MA,Boston College,PS 242,Personality Theories,PSYC 1000,Psychology Elective,,,,Boston College Undergraduate
Lincroft,NJ,Brookdale Community College,PSYC106,Introduction To Psychology II: Personality & Social Aspects,PSYC 1000,Psychology Elective,,,,Brookdale Community College
Carson,CA,California State University-Dominguez Hills,PSY 110,Critical Thinking And Problem Solving,PSYC 1000,Psychology Elective,,,,California State University Dominguez Hills
Chandler,AZ,Chandler-Gilbert Community College,AJS 192,Serial Killers And Mass Murderers,PSYC 1000,Psychology Elective,,,,Maricopa County Community College District Course Descriptions
Montpelier,VT,Community College Of Vermont,PSY 1030,Psychology Of Consciousness,PSYC 1000,Psychology Elective,,,,Community College Of Vermont
Corning,NY,Corning Community College,HLTH 1202,Perspectives Of Drugs And Society,PSYC 1000,Psychology Elective,,,,Corning Community College
Corning,NY,Corning Community College,WELL 1016,Happiness And Health,PSYC 1000,Psychology Elective,,,,Corning Community College
New York,NY,Cuny City College,PSY 10200,Applications Of Psychology In The Modern World,PSYC 1000,Psychology Elective,,,,CUNY City College
Dallas,TX,Dallas College,EDUC 1300,Learning Framework,PSYC 1000,Psychology Elective,,,,Dallas College
Avondale,AZ,Estrella Mountain Community College,AJS 192,Serial Killers And Mass Murderers,PSYC 1000,Psychology Elective,,,,Maricopa County Community College District Course Descriptions
Los Altos Hills,CA,Foothill College,PHED 2,Sport In Society,PSYC 1000,Psychology Elective,,,,Foothill College
Fullerton,CA,Fullerton College,PSY 120,Human Sexuality,PSYC 1000,Psychology Elective,,,,Fullerton College
Phoenix,AZ,Gateway Community College,AJS 192,Serial Killers And Mass Murderers,PSYC 1000,Psychology Elective,,,,Maricopa County Community College District Course Descriptions
Glendale,AZ,Glendale Community College,AJS 192,Serial Killers And Mass Murderers,PSYC 1000,Psychology Elective,,,,Maricopa County Community College District Course Descriptions
Wenham,MA,Gordon College,GEN 175,Applications Of Learning Theory,PSYC 1000,Psychology Elective,,,,Gordon College Undergraduate
Bloomington,IN,Indiana University-Bloomington,PSY-P 101,Introductory Psychology I,PSYC 1000,Psychology Elective,,,,Indiana University College Of Arts And Sciences
Jamestown,NY,Jamestown Community College,PSY 1570,Psychology Of The Workplace,PSYC 1000,Psychology Elective,,,,Jamestown Community College
Putney,VT,Landmark College,EDU1011,Perspectives In Learning,PSYC 1000,Psychology Elective,,,,Landmark College
Los Angeles,CA,Los Angeles City College,CH DEV 001,Child Growth And Development,PSYC 1000,Psychology Elective,,,,Los Angeles City College
Tempe,AZ,Maricopa Community College District,AJS 192,Serial Killers And Mass Murderers,PSYC 1000,Psychology Elective,,,,Maricopa County Community College District Course Descriptions
New York,NY,Marymount Manhattan College,PSYCH 102,General Psychology: Physiological And Cognitive Processes,PSYC 1000,Psychology Elective,,,,Marymount Manhattan College
Mesa,AZ,Mesa Community College,AJS 192,Serial Killers And Mass Murderers,PSYC 1000,Psychology Elective,,,,Maricopa County Community College District Course Descriptions
