City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Garden City,NY,Adelphi University,MTH244,Intro To Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Adelphi University Undergraduate And Graduate Courses
Queensbury,NY,Adirondack Community College,MAT 232,Differential Equations And Series,MATH 2400,Introduction To Differential Equations,,,,SUNY Adirondack Community College
Albany,NY,Albany College Of Pharmacy And Health Sciences,MAT 235,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Albany College Of Pharmacy And Health Sciences
Alfred,NY,Alfred University,MATH 271,Differential Equations,MATH 2400,Introduction To Differential Equations,MATH 2400 (3 cr),01/01/2024,01/01/2027,Alfred University
Cairo, ,American University In Cairo,MACT 2141,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,American University In Cairo
Arnold,MD,Anne Arundel Community College,MAT 212,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Anne Arundel Community College
Sierra Vista,AZ,Arizona State University - Cochise,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Lake Havasu City,AZ,Arizona State University - Lake Havasu,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University - Mesa City Center,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Tucson,AZ,Arizona State University - Pima,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Casa Grande,AZ,Arizona State University - Pinal,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Thatcher,AZ,Arizona State University - The Gila Valley,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Prescott Valley,AZ,Arizona State University - Yavapai,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Yuma,AZ,Arizona State University - Yuma,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Phoenix,AZ,Arizona State University-Downtown Phoenix,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University-Polytechnic,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Scottsdale,AZ,Arizona State University-Skysong,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Tempe,AZ,Arizona State University-Tempe,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Glendale,AZ,Arizona State University-West,MAT 275,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Arizona State University Course Descriptions Fall
Russellville,AR,Arkansas Tech University,MATH 3243,Differential Equations I,MATH 2400,Introduction To Differential Equations,,,,Arkansas Tech University Undergraduate
Lewiston,ME,Bates College,MATH 219,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Bates College
Bellevue,WA,Bellevue College,MATH 238,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Bellevue College
Beloit,WI,Beloit College,MATH 190,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Beloit College
Paramus,NJ,Bergen Community College,MAT-283,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Bergen Community College
Pittsfield,MA,Berkshire Community College,ENM 254,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,MAT 254,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Berkshire Community College
Boise,ID,Boise State University,MATH333,Differential Equations With Matrix Theory,MATH 2400,Introduction To Differential Equations,,,,Boise State University Undergraduate
Boston,MA,Boston University,CAS MA 226,Differential Equations,MATH 2400,Introduction To Differential Equations,MATH 2400 (4cr),05/01/2023,05/01/2026,Boston University Course Descriptions
Bowling Green,OH,Bowling Green State University-Main Campus,MATH 337,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Bowling Green State University Course Descriptions
Waltham,MA,Brandeis University,MATH 37a,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Brandeis University
Fall River,MA,Bristol Community College,MTH 254,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,MATH 2400 (3 credits),05/01/2023,05/01/2026,Bristol Community College
Lincroft,NJ,Brookdale Community College,MATH274,Elementary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Brookdale Community College
Binghamton,NY,Broome Community College,MAT 282,Differential Equations W/Linear Algebra,MATH 2400,Introduction To Differential Equations,,,,SUNY Broome Community College
Bryn Mawr,PA,Bryn Mawr College,MATH B210,Differential Equations With Applications,MATH 2400,Introduction To Differential Equations,,05/01/2023,05/01/2026,Bryn Mawr College Undergraduate
Lewisburg,PA,Bucknell University,MATH 212,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Bucknell University
Boston,MA,Bunker Hill Community College,MAT-285,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,MATH 2400 (4cr),05/01/2023,05/01/2026,Bunker Hill Community College
Aptos,CA,Cabrillo College,MATH-7,Intro Difftl Equat,MATH 2400,Introduction To Differential Equations,,,,Cabrillo College Course Descriptions
Pasadena,CA,California Institute Of Technology,MA 2A + MA 2B,"Differential Equations, Probability And Statistics + Differential Equations, Probability And Statistics",MATH 2400,Introduction To Differential Equations,,,,California Institute Of Technology
Blackwood,NJ,Camden County College,MTH-220,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Camden County College Academic Program Guide
West Barnstable,MA,Cape Cod Community College,MAT270,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Cape Cod Community College
Galesburg,IL,Carl Sandburg College,MAT 260,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Carl Sandburg College
Cleveland,OH,Case Western Reserve University,MATH 224,Elementary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Case Western Reserve University
Auburn,NY,Cayuga Community College,MATH 204,Differential Equations And Series,MATH 2400,Introduction To Differential Equations,,,,Cayuga Community College
New Britain,CT,Central Connecticut State University,MATH 355,Introduction To Differential Equations With Applications,MATH 2400,Introduction To Differential Equations,,,,Central Connecticut State University
Chandler,AZ,Chandler-Gilbert Community College,MAT 276,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,MATH 2400 (4cr),05/01/2023,05/01/2026,Maricopa County Community College District Course Descriptions
Chandler,AZ,Chandler-Gilbert Community College,MAT 277,Modern Differential Equations,MATH 2400,Introduction To Differential Equations,MATH 2400 (3cr),05/01/2023,05/01/2026,Maricopa County Community College District Course Descriptions
Glendora,CA,Citrus College,MATH 211,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Citrus College
San Francisco,CA,City College Of San Francisco,MATH 125,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,City College Of San Francisco
San Francisco,CA,City College Of San Francisco,MATH 130,Linear Algebra And Differential Equations,MATH 2012 + MATH 2400,Matrix Algebra + Introduction To Differential Equations,,,,City College Of San Francisco
Atlanta,GA,Clark Atlanta University,CMAT 212,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Clark Atlanta University Undergraduate
Potsdam,NY,Clarkson University,MA 232,Elementary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Clarkson University Course Descriptions
Schenectady,NY,Clarkson University Capital Region Campus,MA 232,Elementary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Clarkson University Course Descriptions
Waterville,ME,Colby College,MA311,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Colby College
Grayslake,IL,College Of Lake County,MTH 227,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,College Of Lake County
Kentfield,CA,College Of Marin,MATH224,Elementary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,College Of Marin
San Mateo,CA,College Of San Mateo,MATH 275,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,College Of San Mateo
Twin Falls,ID,College Of Southern Idaho,MATH 310,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,College Of Southern Idaho
Santa Clarita,CA,College Of The Canyons,MATH 215,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,College Of The Canyons
New York,NY,Columbia University In The City Of New York,MATH UN2030,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Columbia University School Of General Studies
New York,NY,Columbia University In The City Of New York,MATH V2030,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Columbia University Columbia College
New York,NY,Columbia University In The City Of New York,MATH V3028,Partial Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Columbia University Columbia College
New London,CT,Connecticut College,MAT 212 + MAT 225 + MAT 226,Multivariable Calculus + Ordinary Diff Equations + Linear Algebra,MATH 2010 + MATH 2400,Multivariable Calculus And Matrix Algebra + Introduction To Differential Equations,,,,Connecticut College
Bridgeport,CT,Connecticut State Community College Housatonic Campus,MAT* E285,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Housatonic Community College
Waterbury,CT,Connecticut State Community College Naugatuck Campus,MAT* H285,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Naugatuck Valley Community College
Norwalk,CT,Connecticut State Community College Norwalk Campus,MAT 286,Differential Equations,MATH 2400,Introduction To Differential Equations,MATH 2400 (4cr),09/01/2023,09/01/2026,Norwalk Community College
Ithaca,NY,Cornell University-Endowed Colleges,MATH 293,Differential Equations For Engineers,MATH 2400,Introduction To Differential Equations,,,,Cornell University
Ithaca,NY,Cornell University-Endowed Colleges,MATH 2930,Differential Equations For Engineers,MATH 2400,Introduction To Differential Equations,,,,Cornell University
Corning,NY,Corning Community College,MATH 2620,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,,,,Corning Community College
Randolph,NJ,County College Of Morris,MAT-232,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,County College Of Morris
Randolph,NJ,County College Of Morris,MAT-244,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,MATH 2400 (4cr),09/01/2023,09/01/2026,County College Of Morris
New York,NY,Cuny Borough Of Manhattan Community College,MAT 501,Ordinary Differential Equations,MATH 2400,Introduction To Differential Equations,MATH 2400 (3cr),09/01/2023,09/01/2026,CUNY Borough Of Manhattan Community College
Bronx,NY,Cuny Bronx Community College,MTH 34,Differential Equations And Selected Topics In Advanced Calculus,MATH 2400,Introduction To Differential Equations,,,,CUNY Bronx Community College
New York,NY,Cuny City College,MATH 39100,Methods Of Differential Equations,MATH 2400,Introduction To Differential Equations,,,,CUNY City College
Brooklyn,NY,Cuny Kingsborough Community College,MAT 05500,Differential Equations,MATH 2400,Introduction To Differential Equations,,,,CUNY Kingsborough Community College
