City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Atlanta,GA,Georgia State University-Perimeter College,CHEM 3410,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Georgia State University Undergraduate
Clinton,NY,Hamilton College,CHEM 255,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Hamilton College
Bel Air,MD,Harford Community College,CHEM 208,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Harford Community College
Tampa,FL,Hillsborough Community College,CHM 2211 + CHM 2211L,Organic Chemistry II + Organic Chemistry II Laboratory,CHEM 2260,Organic Chemistry II,,,,Hillsborough Community College
Columbia,MD,Howard Community College,CHEM 202,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Howard Community College
Troy,NY,Hudson Valley Community College,CHEM 211,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,09/01/2023,09/01/2026,Hudson Valley Community College
Chicago,IL,Illinois Institute Of Technology,CHEM 239,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Illinois Institute Of Technology Undergraduate
Irvine,CA,Irvine Valley College,CHEM 12B,Organic Chemistry,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Irvine Valley College
Harrisonburg,VA,James Madison University,CHEM 342,Organic Chemistry Lecture,CHEM 2260,Organic Chemistry II,,,,James Madison University Undergraduate
Watertown,NY,Jefferson Community College,CHE 212,Organic Chemistry 2,CHEM 2230 + CHEM 2260,Organic Chemistry Laboratory I + Organic Chemistry II,,,,Jefferson Community College
Los Angeles,CA,Los Angeles City College,CHEM 212,Organic Chemistry For Science Majors II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Los Angeles City College
Chicago,IL,Loyola University Chicago,CHEM 224,Organic Chem B Lec/Disc,CHEM 2260,Organic Chemistry II,,,,Loyola University Chicago Course Descriptions
Rancho Palos Verdes,CA,Marymount California University,SCI 251,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Marymount California University
Lucerne,CA,Marymount California University - Lakeside Campus,SCI 251,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Marymount California University
San Pedro,CA,Marymount California University - Waterfront Campus,SCI 251,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Marymount California University
Montreal,QC,Mcgill University,CHEM 302,Introductory Organic Chemistry 3,CHEM 2260 + CHEM 2260,Organic Chemistry II + Organic Chemistry II,,,,Mcgill University Course Descriptions
Montreal,QC,Mcgill University,CHEM 302,Introductory Organic Chemistry 3,CHEM 2260 + CHEM 2260,Organic Chemistry II + Organic Chemistry II,,,,Mcgill University Course Descriptions
North Andover,MA,Merrimack College,CHM 2220,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Merrimack College Undergraduate
Denver,CO,Metropolitan State University Of Denver,CHE 3110,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Metropolitan State University Of Denver Undergraduate
Edison,NJ,Middlesex College,CHM-222 + CHM-228,Organic Chemistry II - Lecture + Organic Chemistry II - Lab,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Middlesex College
Utica,NY,Mohawk Valley Community College-Utica Branch,CH248,Organic Chemistry 2,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Mohawk Valley Community College
Rochester,NY,Monroe Community College,CHE 252,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Monroe Community College
Montclair,NJ,Montclair State University,CHEM 231,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Montclair State University
Rockville,MD,Montgomery College,CH 204,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Montgomery College
Garden City,NY,Nassau Community College,CHE 202,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Nassau Community College
Newark,NJ,New Jersey Institute Of Technology,CHEM 243 + CHEM 244 + CHEM 244A,Organic Chemistry I + Organic Chemistry II + Organic Chemistry II Laboratory,CHEM 2230 + CHEM 2240 + CHEM 2250 + CHEM 2260,Organic Chemistry Laboratory I + Organic Chemistry Laboratory II + Organic Chemistry I + Organic Chemistry II,,,,New Jersey Institute Of Technology Undergraduate
New York,NY,New York University,CHEM-UA 226,Organic Chemistry II And Laboratory,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,New York University College Of Arts And Sciences
Maryville,MO,Northwest Missouri State University,CHEM 24344 + CHEM 24345,Organic Chemistry II + Organic Chemistry II Laboratory,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Northwest Missouri State University Undergraduate
Oberlin,OH,Oberlin College,CHEM 325,Organic Mechanism And Synthesis,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Oberlin College
Toms River,NJ,Ocean County College,CHEM 284,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Ocean County College
Syracuse,NY,Onondaga Community College,CHE 206 + CHE 206L,Organic Chemistry II + Organic Chemistry II Laboratory,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Onondaga Community College
Middletown,NY,Orange County Community College,CHM 202,Organic Chemistry 2,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,CHEM 2260 (3cr) + CHEM 2240 (1cr),05/01/2023,05/01/2026,SUNY Orange County Community College
Corvallis,OR,Oregon State University,CH 331 + CH 332,Organic Chemistry + Organic Chemistry,CHEM 2250 + CHEM 2260,Organic Chemistry I + Organic Chemistry II,,,,Oregon State University
Bend,OR,Oregon State University-Cascades Campus,CH 331 + CH 332,Organic Chemistry + Organic Chemistry,CHEM 2250 + CHEM 2260,Organic Chemistry I + Organic Chemistry II,,,,Oregon State University
New York,NY,Pace University-New York,CHE 224,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Pace University Course Descriptions
Pleasantville,NY,Pace University-Pleasantville Briarcliff,CHE 224,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Pace University Course Descriptions
White Plains,NY,Pace University-White Plains,CHE 224,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Pace University Course Descriptions
Providence,RI,Providence College,CHM 224,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Providence College School Of Continuing Education
Branchburg,NJ,Raritan Valley Community College,CHEM 212,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Raritan Valley Community College
Rochester,NY,Roberts Wesleyan College,CHM 212,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Roberts Wesleyan College Undergraduate
Pemberton,NJ,Rowan College At Burlington County,CHE 242 + CHE 243,Organic Chemistry II + Organic Chemistry II Laboratory,CHEM 2260,Organic Chemistry II,,,,Rowan College At Burlington County
Fairfield,CT,Sacred Heart University,CH 222,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Sacred Heart University Undergraduate
Manchester,NH,Saint Anselm College,CH 28,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Saint Anselm College
Northfield,MN,Saint Olaf College,CHEM 248,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Saint Olaf College
Pasadena,TX,San Jacinto College,CHEM 2425,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,San Jacinto Community College District
Houston,TX,San Jacinto College-North Campus,CHEM 2425,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,San Jacinto Community College District
Houston,TX,San Jacinto College-South Campus,CHEM 2425,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,San Jacinto Community College District
Houston,TX,San Jacinto Community College District - Generation Park Campus,CHEM 2425,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,San Jacinto Community College District
San Jose,CA,San Jose City College,CHEM 012B,Organic Chemistry,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,San Jose City College
Santa Monica,CA,Santa Monica College,CHEM 22,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Santa Monica College
Schenectady,NY,Schenectady County Community College,CHM 229,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Schenectady County Community College
Loudonville,NY,Siena College,CHEM - 220,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Siena College Undergraduate
Springfield,MA,Springfield Technical Community College,CHEM-420,Organic Chemistry 2,CHEM 2260,Organic Chemistry II,,,,Springfield Technical Community College
Canton,NY,St Lawrence University,CHEM 222,Organic Chemistry,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Saint Lawrence University
Rochester,NY,St. John Fisher University,CHEM-202,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Saint John Fisher College Undergraduate
Saint Louis,MO,St. Louis Community College-Florissant Valley,CHM 207,Organic Chemistry Lecture II,CHEM 2260,Organic Chemistry II,,,,St. Louis Community College Spring
Saint Louis,MO,St. Louis Community College-Forest Park,CHM 207,Organic Chemistry Lecture II,CHEM 2260,Organic Chemistry II,,,,St. Louis Community College Spring
Kirkwood,MO,St. Louis Community College-Meramec,CHM 207,Organic Chemistry Lecture II,CHEM 2260,Organic Chemistry II,,,,St. Louis Community College Spring
Wildwood,MO,St. Louis Community College-Wildwood,CHM 207,Organic Chemistry Lecture II,CHEM 2260,Organic Chemistry II,,,,St. Louis Community College Spring
Selden,NY,Suffolk County Community College-Ammerman Campus,CHE251,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Suffolk County Community College
Selden,NY,Suffolk County Community College-Central Report,CHE251,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Suffolk County Community College
Riverhead,NY,Suffolk County Community College-Eastern Campus,CHE251,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Suffolk County Community College
Brentwood,NY,Suffolk County Community College-Western Campus,CHE251,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Suffolk County Community College
Vestal,NY,Suny At Binghamton,CHEM 332,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,SUNY Binghamton University
Geneseo,NY,Suny College At Geneseo,CHEM 213,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,SUNY Geneseo Undergraduate
Geneseo,NY,Suny College At Geneseo,CHEM 216,Organic Chemistry Laboratory,CHEM 2230 + CHEM 2230 + CHEM 2240 + CHEM 2240 + CHEM 2250 + CHEM 2250 + CHEM 2260 + CHEM 2260,Organic Chemistry Laboratory I + Organic Chemistry Laboratory I + Organic Chemistry Laboratory II + Organic Chemistry Laboratory II + Organic Chemistry I + Organic Chemistry I + Organic Chemistry II + Organic Chemistry II,,,,SUNY Geneseo Undergraduate
Geneseo,NY,Suny College At Geneseo,CHEM 216,Organic Chemistry Laboratory,CHEM 2230 + CHEM 2230 + CHEM 2240 + CHEM 2240 + CHEM 2250 + CHEM 2250 + CHEM 2260 + CHEM 2260,Organic Chemistry Laboratory I + Organic Chemistry Laboratory I + Organic Chemistry Laboratory II + Organic Chemistry Laboratory II + Organic Chemistry I + Organic Chemistry I + Organic Chemistry II + Organic Chemistry II,,,,SUNY Geneseo Undergraduate
Geneseo,NY,Suny College At Geneseo,CHEM 216 + CHEM 223 + CHEM 224 + CHEM 313,Organic Chemistry Laboratory + Principles Of Organic Chemistry I + Principles Of Organic Chemistry II + Laboratory Techniques In Organic Chemistry I,CHEM 2230 + CHEM 2230 + CHEM 2240 + CHEM 2240 + CHEM 2250 + CHEM 2250 + CHEM 2260 + CHEM 2260,Organic Chemistry Laboratory I + Organic Chemistry Laboratory I + Organic Chemistry Laboratory II + Organic Chemistry Laboratory II + Organic Chemistry I + Organic Chemistry I + Organic Chemistry II + Organic Chemistry II,,,,SUNY Geneseo Undergraduate
Geneseo,NY,Suny College At Geneseo,CHEM 216 + CHEM 223 + CHEM 224 + CHEM 313,Organic Chemistry Laboratory + Principles Of Organic Chemistry I + Principles Of Organic Chemistry II + Laboratory Techniques In Organic Chemistry I,CHEM 2230 + CHEM 2230 + CHEM 2240 + CHEM 2240 + CHEM 2250 + CHEM 2250 + CHEM 2260 + CHEM 2260,Organic Chemistry Laboratory I + Organic Chemistry Laboratory I + Organic Chemistry Laboratory II + Organic Chemistry Laboratory II + Organic Chemistry I + Organic Chemistry I + Organic Chemistry II + Organic Chemistry II,,,,SUNY Geneseo Undergraduate
Plattsburgh,NY,Suny College At Plattsburgh,CHE 242,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Cobleskill,NY,Suny College Of Agriculture And Technology At Cobleskill,CHEM 232 + CHEM 232X,Organic Chemistry II + Organic Chemistry II Lab,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,SUNY College Of Agriculture And Technology At Cobleskill
New Paltz,NY,Suny New Paltz,CHE319,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,SUNY New Paltz Undergraduate
Utica,NY,Suny Polytechnic Institute,CHE 231,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,SUNY Polytechnic Institute Undergraduate
Suffern,NY,Suny Rockland Community College,CHM 202,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,SUNY Rockland Community College
Stone Ridge,NY,Suny Ulster County Community College,CHE 202,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,SUNY Ulster County Community College
Albany,NY,The College Of Saint Rose,CHM 202 + CHM 202L,Organic Chemistry 2 + Organic Chemistry 2 Lab,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,College Of Saint Rose Undergraduate Studies
Richardson,TX,The University Of Texas At Dallas,CHEM 2325,Introductory Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,University Of Texas At Dallas Undergraduate
Dryden,NY,Tompkins-Cortland Community College,CHEM206,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Tompkins Cortland Community College (TC3)
Medford,MA,Tufts University,CHEM 0052,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Tufts University Course Descriptions
Schenectady,NY,Union College,CHM 232,Organic Chemistry 2,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Union College
Buffalo,NY,"University At Buffalo, State University Of New York",CHE 202,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,SUNY University At Buffalo Undergraduate
Orlando,FL,University Of Central Florida,CHM2211,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,University Of Central Florida Undergraduate
Storrs,CT,University Of Connecticut,CHEM 244,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Connecticut Undergraduate
Storrs,CT,University Of Connecticut,CHEM 2444,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Connecticut Undergraduate
Groton,CT,University Of Connecticut-Avery Point,CHEM 244,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Connecticut Undergraduate
Groton,CT,University Of Connecticut-Avery Point,CHEM 2444,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Connecticut Undergraduate
Hartford,CT,University Of Connecticut-Hartford Campus,CHEM 244,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Connecticut Undergraduate
Hartford,CT,University Of Connecticut-Hartford Campus,CHEM 2444,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Connecticut Undergraduate
Stamford,CT,University Of Connecticut-Stamford,CHEM 244,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Connecticut Undergraduate
Stamford,CT,University Of Connecticut-Stamford,CHEM 2444,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Connecticut Undergraduate
Waterbury,CT,University Of Connecticut-Waterbury Campus,CHEM 244,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Connecticut Undergraduate
Waterbury,CT,University Of Connecticut-Waterbury Campus,CHEM 2444,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Connecticut Undergraduate
Orono,ME,University Of Maine,CHY 252,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,University Of Maine Undergraduate
Amherst,MA,University Of Massachusetts-Amherst,CHEM 262,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Massachusetts Amherst Course Descriptions
Durham,NH,University Of New Hampshire-Main Campus,CHEM 652,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,University Of New Hampshire Undergraduate
Florence,AL,University Of North Alabama,CH 312,Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of North Alabama Undergraduate
Chapel Hill,NC,University Of North Carolina At Chapel Hill,CHEM 262,Introduction To Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,University Of North Carolina Chapel Hill Undergraduate
Saint Paul,MN,University Of Northwestern St. Paul,CHE3101 + CHE3101L + CHE3102 + CHE3102L,Organic Chemistry I + Organic Chemistry I + Organic Chemistry II + Organic Chemistry II,CHEM 2230 + CHEM 2240 + CHEM 2250 + CHEM 2260,Organic Chemistry Laboratory I + Organic Chemistry Laboratory II + Organic Chemistry I + Organic Chemistry II,,,,University Of Northwestern Traditional Undergraduate & Dual Enrollment
Notre Dame,IN,University Of Notre Dame,CHEM 236 + CHEM 236L,Organic Chemistry M II + Organic Chemistry M Laboratory II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,University Of Notre Dame Undergraduate
Pittsburgh,PA,University Of Pittsburgh-Main Campus,CHEM 0310 + CHEM 0320 + CHEM 0345,Organic Chemistry 1 + Organic Chemistry 2 + Organic Laboratory,CHEM 2230 + CHEM 2240 + CHEM 2250 + CHEM 2260,Organic Chemistry Laboratory I + Organic Chemistry Laboratory II + Organic Chemistry I + Organic Chemistry II,,,,University Of Pittsburgh Undergraduate
Kingston,RI,University Of Rhode Island,CHM228,Organic Chemistry Lecture II,CHEM 2260,Organic Chemistry II,,,,University Of Rhode Island
Knoxville,TN,University Of Tennessee,CHEM 368,Honors: In-Depth Organic Chemistry,CHEM 2260,Organic Chemistry II,,,,University Of Tennessee Knoxville Undergraduate
Burlington,VT,University Of Vermont And State Agricultural College,CHEM 142,Organic Chemistry 2,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,University Of Vermont Undergraduate
Madison,WI,University Of Wisconsin-Madison,CHEM 343 + CHEM 344 + CHEM 345 + CHEM 345,Introductory Organic Chemistry + Introductory Organic Chemistry Laboratory + Intermediate Organic Chemistry + Intermediate Organic Chemistry,CHEM 2230 + CHEM 2240 + CHEM 2250 + CHEM 2260,Organic Chemistry Laboratory I + Organic Chemistry Laboratory II + Organic Chemistry I + Organic Chemistry II,,,,University Of Wisconsin Madison Course Descriptions
Utica,NY,Utica University,CHE 332,Organic Chemistry II,CHEM 2240 + CHEM 2260,Organic Chemistry Laboratory II + Organic Chemistry II,,,,Utica University Winter/Spring Undergraduate
Staten Island,NY,Wagner College,CH 212,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Wagner College Undergraduate And Graduate
Wayne,NJ,William Paterson University Of New Jersey,CHEM 2520,Organic Chemistry II Lecture,CHEM 2260,Organic Chemistry II,,,,William Paterson University Undergraduate
Worcester,MA,Worcester State University,CH-202,Organic Chemistry II,CHEM 2260,Organic Chemistry II,,,,Worcester State University
